"";"name_company";"ref_date";"x1_ativo_total";"x1_01_ativo_circulante";"x1_01_01_caixa_e_equivalentes_de_caixa";"x1_01_02_aplicacoes_financeiras";"x1_01_03_contas_a_receber";"x1_01_04_estoques";"x1_01_05_ativos_biologicos";"x1_01_06_tributos_a_recuperar";"x1_01_07_despesas_antecipadas";"x1_01_08_outros_ativos_circulantes";"x1_02_ativo_nao_circulante";"x1_02_01_ativo_realizavel_a_longo_prazo";"x1_02_02_investimentos";"x1_02_03_imobilizado";"x1_02_04_intangivel";"x1_02_05_diferido";"x2_passivo_total";"x2_01_passivo_circulante";"x2_01_01_obrigacoes_sociais_e_trabalhistas";"x2_01_02_fornecedores";"x2_01_03_obrigacoes_fiscais";"x2_01_04_emprestimos_e_financiamentos";"x2_01_05_outras_obrigacoes";"x2_01_06_provisoes";"x2_01_07_passivos_sobre_ativos_nao_correntes_a_venda_e_descontinuados";"x2_01_08_outros";"x2_02_passivo_nao_circulante";"x2_02_01_emprestimos_e_financiamentos";"x2_02_02_outras_obrigacoes";"x2_02_03_tributos_diferidos";"x2_02_04_provisoes";"x2_02_05_passivos_sobre_ativos_nao_correntes_a_venda_e_descontinuados";"x2_02_06_lucros_e_receitas_a_apropriar";"x2_03_patrimonio_liquido";"x2_03_patrimonio_liquido_consolidado";"x2_03_01_capital_social_realizado";"x2_03_02_reservas_de_capital";"x2_03_03_reservas_de_reavaliacao";"x2_03_04_reservas_de_lucros";"x2_03_05_lucros_prejuizos_acumulados";"x2_03_06_ajustes_de_avaliacao_patrimonial";"x2_03_07_ajustes_acumulados_de_conversao";"x2_03_08_outros_resultados_abrangentes";"x2_03_09_participacao_dos_acionistas_nao_controladores";"x2_04_part_de_acionistas_nao_controladores";"x2_05_patrimonio_liquido";"x2_05_01_capital_social_realizado";"x2_05_02_reservas_de_capital";"x2_05_03_reservas_de_reavaliacao";"x2_05_04_reservas_de_lucro";"x2_05_05_ajustes_de_avaliacao_patrimonial";"x2_05_06_lucros_prejuizos_acumulados";"x2_05_07_adiantamento_para_futuro_aumento_capital";"x3_01_receita_de_venda_de_bens_e_ou_servicos";"x3_02_custo_dos_bens_e_ou_servicos_vendidos";"x3_03_resultado_bruto";"x3_04_despesas_receitas_operacionais";"x3_05_resultado_antes_do_resultado_financeiro_e_dos_tributos";"x3_06_resultado_financeiro";"x3_07_resultado_antes_dos_tributos_sobre_o_lucro";"x3_08_imposto_de_renda_e_contribuicao_social_sobre_o_lucro";"x3_09_resultado_liquido_das_operacoes_continuadas";"x3_10_resultado_liquido_de_operacoes_descontinuadas";"x3_11_lucro_prejuizo_consolidado_do_periodo";"x3_11_lucro_prejuizo_do_periodo";"x3_12_participacoes_contribuicoes_estatutarias";"x3_13_reversao_dos_juros_sobre_capital_proprio";"x3_14_part_de_acionistas_nao_controladores";"x3_15_lucro_prejuizo_do_periodo";"x3_99_lucro_por_acao_reais_acao";"x6_01_receitas";"x6_01_01_vendas_mercadorias_produtos_e_servicos";"x6_01_02_outras_receitas";"x6_01_03_receitas_refs_a_constr_ativos_proprios";"x6_01_04_provisao_rev_creds_liquidacao_duvidosa";"x6_02_insumos_adquiridos_de_terceiros";"x6_02_01_custos_prods_mercs_e_servs_vendidos";"x6_02_02_materiais_energia_servs_terceiros_outros";"x6_02_03_perda_recuperacao_de_valores_ativos";"x6_02_04_outros";"x6_03_valor_adicionado_bruto";"x6_04_retencoes";"x6_04_01_depreciacao_amortizacao_e_exaustao";"x6_04_02_outras";"x6_05_valor_adicionado_liquido_produzido";"x6_06_vlr_adicionado_recebido_em_transferencia";"x6_06_01_resultado_de_equivalencia_patrimonial";"x6_06_02_receitas_financeiras";"x6_06_03_outros";"x6_07_valor_adicionado_total_a_distribuir";"x6_08_distribuicao_do_valor_adicionado";"x6_08_01_pessoal";"x6_08_02_impostos_taxas_e_contribuicoes";"x6_08_03_remuneracao_de_capitais_de_terceiros";"x6_08_04_remuneracao_de_capitais_proprios";"x6_08_05_outros";"x7_01_receitas";"x7_01_01_vendas_de_mercadorias_produtos_e_servicos";"x7_01_02_outras_receitas";"x7_01_03_receitas_refs_a_construcao_de_ativos_proprios";"x7_01_04_provisao_reversao_de_creds_liquidacao_duvidosa";"x7_02_insumos_adquiridos_de_terceiros";"x7_02_01_custos_prods_mercs_e_servs_vendidos";"x7_02_02_materiais_energia_servs_de_terceiros_e_outros";"x7_02_03_perda_recuperacao_de_valores_ativos";"x7_02_04_outros";"x7_03_valor_adicionado_bruto";"x7_04_retencoes";"x7_04_01_depreciacao_amortizacao_e_exaustao";"x7_04_02_outras";"x7_05_valor_adicionado_liquido_produzido";"x7_06_vlr_adicionado_recebido_em_transferencia";"x7_06_01_resultado_de_equivalencia_patrimonial";"x7_06_02_receitas_financeiras";"x7_06_03_outros";"x7_07_valor_adicionado_total_a_distribuir";"x7_08_distribuicao_do_valor_adicionado";"x7_08_01_pessoal";"x7_08_02_impostos_taxas_e_contribuicoes";"x7_08_03_remuneracao_de_capitais_de_terceiros";"x7_08_04_remuneracao_de_capitais_proprios";"x7_08_05_outros";"cnpj";"ano";"constitu";"setor";"subsetor";"estado";"segmento";"patentes";"cedentes";"cessionaria";"num_patentes";"e_cedente";"num_cedentes";"e_cessionaria";"num_cessionaria";"categ_reg";"setor_ativ";"uf";"dt_reg";"dt_const";"pl";"lucro";"liq_cor";"liq_geral";"end_ger";"end_ce";"roa";"roe";"intang_ativo";"intang_pl";"ch";"giro";"pro_patente";"lucra";"categoria";"ativi";"dano";"idade";"tamanho";"vca";"ief";"pagr";"pplgr";"pgpgr";"alta";"baixa";"regiao";"id"
"620";"CONSTRUTORA TENDA S/A";2016-12-31;1862149;1217370;28414;195073;250474;563576;0;0;0;179833;644779;448940;147831;30143;17865;NA;1862149;353538;29598;31664;30510;41333;210326;10107;0;NA;432989;93661;282941;11437;44950;0;0;NA;1075622;1094000;100725;0;0;-145599;0;0;0;26496;NA;NA;NA;NA;NA;NA;NA;NA;NA;1052710;-729705;323005;-234727;88278;-20043;68235;-20966;47269;0;47269;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1133462;1170655;0;0;-37193;-778576;-701648;-76928;0;0;354886;-15455;-15455;0;339431;21801;-5456;27257;0;361232;361232;113268;125337;75358;47269;0;"71476527000135";2016;"1994-01-01";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"11/10/2007";"01/01/1994";1075622;47269;3,44339222374964;2,36755890134732;0,44949251583226;0,42237597528447;0,0253841126569356;0,0439457355836902;0,00959375431289333;0,0166089946096305;9,29397535049617;0,608684911894805;0;0,083857852589982;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"2016";22;14,4372417550999;0,318835388575243;1,2636923751712;0,193986625130427;0,335835451487604;3,18917964473638;0;0;"suldeste";273
"621";"CONSTRUTORA TENDA S/A";2017-12-31;2135178;1412729;39377;458346;277073;517172;0;0;0;120761;722449;593564;65417;41824;21644;NA;2135178;405767;36995;22749;27387;31033;243867;43736;0;NA;565672;239132;289214;5851;31475;0;0;NA;1163739;1094171;103434;0;0;-38913;0;0;0;5047;NA;NA;NA;NA;NA;NA;NA;NA;NA;1357904;-889287;468617;-345130;123487;-857;122630;-17994;104636;0;104636;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1425032;1420369;0;0;4663;-978356;-854263;-124093;0;0;446676;-18369;-18369;0;428307;28267;-1115;29382;0;456574;456574;173088;119707;59143;104636;0;"71476527000135";2017;"1994-01-01";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"11/10/2007";"01/01/1994";1163739;104636;3,48162615491156;2,19795375726114;0,417696839430988;0,45496862556658;0,0490057503402527;0,0899136318366919;0,0101368597840555;0,0185986720390053;7,8451654649658;0,667406651810762;0;0,090939418397766;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"2017";23;14,5740605735349;0,261802997220841;1,33899232104006;0,213834162772378;0,392333676193717;2,63781429099649;0;0;"suldeste";273
"622";"COSAN LOGÍSTICA S.A.";2013-12-31;2554080;550331;497754;0;32506;5237;0;11;0;14823;2003749;234965;0;1013149;755635;NA;2554080;337589;12522;82872;21115;107200;113880;0;0;NA;797395;598774;12782;174600;11239;0;0;NA;1419096;939753;0;0;102610;0;0;0;0;376733;NA;NA;NA;NA;NA;NA;NA;NA;NA;749348;-447444;301904;-71952;229952;13689;243641;-83167;160474;0;160474;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;832104;845100;9216;0;-22212;-369282;-298944;-70338;0;0;462822;-58955;-58955;0;403867;42508;0;42508;0;446375;446375;55565;189801;40535;160474;0;"17346997000139";2013;"2012-04-23";"Bens Industriais";"Transporte";"SP";"Transporte Ferroviário";0;0;0;0;0;0;0;0;"Categoria A";"Serviços Transporte e Logística";"SP";"11/09/2014";"23/04/2012";1419096;160474;1,63018048573858;2,25032247150621;0,297439435269572;0,444380755497087;0,0628304516694857;0,113081849289971;0,29585408444528;0,532476308861416;13,4859713848646;0,325794023679759;0;0,306869438498535;"Categoria A";"Serviços Transporte e Logística";"2013";1;14,7532026384983;0,398729092275888;0,864688952536255;0,174769388586105;0,31454883954292;8,03338432466481;0;0;"suldeste";169
"623";"COSAN LOGÍSTICA S.A.";2014-12-31;2584860;159164;86487;0;42685;5817;0;11;0;24175;2425696;480988;0;1084455;860253;NA;2584860;377476;19302;141289;10262;127425;79198;0;0;NA;879134;657284;11874;196598;13378;0;0;NA;1328250;940753;187;0;26608;0;0;0;0;360702;NA;NA;NA;NA;NA;NA;NA;NA;NA;915441;-610361;305080;-79988;225092;-33652;191440;-58344;133096;0;133096;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1031644;1000065;30876;0;703;-491076;-365891;-125185;0;0;540568;-97244;-97244;0;443324;33995;0;33995;0;477319;477319;84658;174806;84759;133096;0;"17346997000139";2014;"2012-04-23";"Bens Industriais";"Transporte";"SP";"Transporte Ferroviário";0;0;0;0;0;0;0;0;"Categoria A";"Serviços Transporte e Logística";"SP";"11/09/2014";"23/04/2012";1328250;133096;0,421653297163263;2,05701052832621;0,300392325383373;0,486142382953042;0,0514906029726948;0,100204027856202;0,332804484575567;0,647658949745906;10,8134021592761;0,399110203260525;0;0,245883677921352;"Categoria A";"Serviços Transporte e Logística";"2014";2;14,7651819058507;0,421791509017897;0,748458675729885;0,184659517343299;0,359359307359307;5,63820312315434;0;0;"suldeste";169
"624";"COSAN LOGÍSTICA S.A.";2015-12-31;21745662;1489603;246849;0;144535;225784;0;215536;0;656899;20256059;2989552;0;9404087;7862420;NA;21745662;3491628;149871;419158;45199;1444063;1433337;0;0;NA;14237677;7141113;3891606;2714374;490584;0;0;NA;4016357;940753;172542;0;26608;-3422;3404;0;0;2903080;NA;NA;NA;NA;NA;NA;NA;NA;NA;4037923;-2771881;1266042;-221388;1044654;-1166553;-121899;-35986;-157885;0;-157885;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4453299;4382881;66685;0;3733;-1677399;-1206019;-471380;0;0;2775900;-616528;-616528;0;2159372;175839;11164;164675;0;2335211;2335211;478753;372014;1642329;-157885;0;"17346997000139";2015;"2012-04-23";"Bens Industriais";"Transporte";"SP";"Transporte Ferroviário";0;0;0;0;0;0;0;0;"Categoria A";"Serviços Transporte e Logística";"SP";"11/09/2014";"23/04/2012";4016357;-157885;0,426621335377079;1,22653775768424;0,196941053244896;0,815303070561844;-0,00726052855967319;-0,0393104995397571;0,361562687767335;1,95759988467161;8,43425106474529;0,204790224367508;0;0,25871072826302;"Categoria A";"Serviços Transporte e Logística";"2015";3;16,8949248473307;0,442841013531802;0,741067588497773;0,107387441228508;0,581425157176018;4,87769476118165;0;0;"suldeste";169
"625";"COSAN LOGÍSTICA S.A.";2016-12-31;23038008;2308031;260542;0;417156;284579;0;253408;0;1092346;20729977;2611569;0;10337119;7781289;NA;23038008;3395517;117150;564972;69603;1467725;1176067;0;0;NA;13960215;7055450;4002690;2395053;507022;0;0;NA;5682276;1524701;220960;0;0;-210116;4680;0;0;4142051;NA;NA;NA;NA;NA;NA;NA;NA;NA;5014555;-3769147;1245408;-339767;905641;-1673483;-767842;34513;-733329;0;-733329;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5526636;5453796;74217;0;-1377;-2054709;-1121741;-932968;0;0;3471927;-1120019;-1120019;0;2351908;310752;8381;302371;0;2662660;2662660;627388;431788;2336813;-733329;0;"17346997000139";2016;"2012-04-23";"Bens Industriais";"Transporte";"SP";"Transporte Ferroviário";0;0;0;0;0;0;0;0;"Categoria A";"Serviços Transporte e Logística";"SP";"11/09/2014";"23/04/2012";5682276;-733329;0,679728889591776;1,32740053833512;0,195642396414049;0,753352112734747;-0,0318312677033535;-0,129055505223611;0,337758759351069;1,36939652350572;7,99274930346134;0,239892094837366;0;0,180602466220831;"Categoria A";"Serviços Transporte e Logística";"2016";4;16,9526559317209;0,461051059622863;0,736866198838557;0,115576832858119;0,468590402859699;4,24404037055219;0;0;"suldeste";169
"626";"COSAN LOGÍSTICA S.A.";2017-12-31;26237350;4413732;179909;0;359342;282291;0;264269;0;3327921;21823618;2934371;0;11266278;7622969;NA;26237350;3515606;166864;628597;45757;1594008;1080380;0;0;NA;14698154;8076938;3777106;2342076;502034;0;0;NA;8023590;2284893;210671;0;0;-289631;5074;0;0;5812583;NA;NA;NA;NA;NA;NA;NA;NA;NA;5946349;-4220988;1725361;-313316;1412045;-1665842;-253797;-10215;-264012;0;-264012;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6454096;6332656;133638;0;-12198;-2244816;-1324897;-919919;0;0;4209280;-1341687;-1341687;0;2867593;265904;4243;261661;0;3133497;3133497;710814;386457;2300238;-264012;0;"17346997000139";2017;"2012-04-23";"Bens Industriais";"Transporte";"SP";"Transporte Ferroviário";0;0;0;0;0;0;0;0;"Categoria A";"Serviços Transporte e Logística";"SP";"11/09/2014";"23/04/2012";8023590;-264012;1,25546833177552;1,44052353824801;0,193019233810043;0,69419205826808;-0,010062449142158;-0,0329044729354316;0,290538831093841;0,950069607245634;8,36554851198767;0,245988867015914;0;0,237464198620027;"Categoria A";"Serviços Transporte e Logística";"2017";5;17,0826945260866;0,440157599757597;0,768258251673795;0,119428867625732;0,390535533346046;4,40832200828909;0;0;"suldeste";169
"627";"COSAN SA INDUSTRIA E COMERCIO";2011-03-31;18744656;3462254;1254070;0;594857;670331;0;374991;0;568005;15282402;3552062;304142;7980524;3445674;NA;18744656;2457376;183560;558766;245284;916400;553366;0;0;NA;9502934;6274895;1050792;1510965;666282;0;0;NA;6784346;4691822;518063;0;1248976;-193075;0;0;0;325485;NA;NA;NA;NA;NA;NA;NA;NA;NA;18063480;-15150079;2913401;-1575643;1337758;-146688;1191070;-414508;776562;0;776562;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19852518;19783250;61473;0;7795;-15155033;-13578664;-1576369;0;0;4697485;-546552;-546552;-41066;4150933;567688;25187;542501;0;4718621;4718621;901062;2134280;906717;776562;0;"50746577000115";2011;"2000-02-01";"Petróleo. Gás e Biocombustíveis";"Petróleo. Gás e Biocombustíveis";NA;"Exploração. Refino e Distribuição";0;0;0;0;0;0;0;0;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"26/10/2005";"01/02/2000";6784346;776562;1,40892317659162;1,56723830736829;0,205460895244354;0,638065057048793;0,0414284476599624;0,114463796510378;0,183821671627369;0,5078859480339;20,046878017273;1,05910281842462;0;0,0740587085102096;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2011";11;16,7464192564233;0,461510469970748;0,889800888662777;0,251731533510137;0,695515971620551;5,23673287742686;0;1;"suldeste";222
"628";"COSAN SA INDUSTRIA E COMERCIO";2012-03-31;22124135;4715135;1616169;0;963586;748150;0;325096;0;1062134;17409000;4190753;419029;7866963;4932255;NA;22124135;2077938;183660;606029;241719;537135;509395;0;0;NA;10429823;4476942;2457774;2443430;1051677;0;0;NA;9616374;4691822;622867;0;3837104;0;0;0;0;464581;NA;NA;NA;NA;NA;NA;NA;NA;NA;24096881;-21465009;2631872;1597270;4229142;-474140;3755002;-1110212;2644790;0;2644790;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28853862;25351658;3502561;0;-357;-21419902;-20155600;-1264302;0;0;7433960;-1142780;-1142780;-41066;6291180;1086285;33268;1053017;0;7377465;7377465;846278;2208137;1678260;2644790;0;"50746577000115";2012;"2000-02-01";"Petróleo. Gás e Biocombustíveis";"Petróleo. Gás e Biocombustíveis";NA;"Exploração. Refino e Distribuição";0;0;0;0;0;0;0;0;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"26/10/2005";"01/02/2000";9616374;2644790;2,26914133145455;1,76883256723565;0,166131892030876;0,565344633812802;0,119543204739982;0,275029860527471;0,222935495557227;0,512901744462102;28,4739541852677;1,30418034422589;0;0,175505784337815;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2012";12;16,9121796520488;0,389398862373602;0,83282040408324;0,333457782643254;0,767177420512139;8,71754317139285;0;1;"suldeste";222
"629";"COSAN SA INDUSTRIA E COMERCIO";2013-03-31;33800035;6563643;2487860;0;1691559;911910;0;431566;0;1040748;27236392;6471419;168032;7435103;13161838;NA;33800035;4710438;274430;1387651;246049;2098518;703790;0;0;NA;15693925;9514120;2417746;2616711;1145348;0;0;NA;13395672;4691822;1028346;0;4073751;0;0;0;0;3601753;NA;NA;NA;NA;NA;NA;NA;NA;NA;30016488;-26684266;3332222;-1733684;1598538;-607376;991162;-261765;729397;138918;868315;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32451348;31851773;620688;0;-21113;-26363783;-24819133;-1544650;0;0;6087565;-1544087;-1544087;0;4543478;1016092;58860;957232;0;5559570;5559570;1166120;1902549;1761504;729397;0;"50746577000115";2013;"2000-02-01";"Petróleo. Gás e Biocombustíveis";"Petróleo. Gás e Biocombustíveis";NA;"Exploração. Refino e Distribuição";0;0;0;0;0;0;0;0;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"26/10/2005";"01/02/2000";13395672;868315;1,39342519740203;1,65651017872991;0,230854450099716;0,603678753587089;0,0256897662975793;0,0648205629400302;0,389403087896211;0,98254406348558;25,740479538984;0,960098059070057;0;0,0532553308701538;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2013";13;17,3359723959557;0,246952791616932;0,724226527056588;0,164484149202804;0,415027331215634;4,76757966590059;0;1;"suldeste";222
"630";"COSAN SA INDUSTRIA E COMERCIO";2013-12-31;28598373;3546641;1474553;0;844483;311980;0;141677;0;773948;25051732;2818698;10883084;1271910;10078040;NA;28598373;2637257;103296;862429;227200;987596;456736;0;0;NA;12445746;7842563;2904561;1698622;0;0;0;NA;13515370;4691822;752573;0;4071112;0;0;0;221351;3778512;NA;NA;NA;NA;NA;NA;NA;NA;NA;6878214;-4878229;1999985;-737234;1262751;-700309;562442;-39194;523248;138918;523248;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8689628;7999461;733488;0;-43321;-5907545;-5457011;-450534;0;0;2782083;-439144;-439144;0;2342939;664829;247533;417296;0;3007768;3007768;327060;1002160;1155300;523248;0;"50746577000115";2013;"2000-02-01";"Petróleo. Gás e Biocombustíveis";"Petróleo. Gás e Biocombustíveis";NA;"Exploração. Refino e Distribuição";0;0;0;0;0;0;0;0;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"26/10/2005";"01/02/2000";13515370;523248;1,34482191155432;1,89606625418028;0,174849597258583;0,527407730502711;0,0182964254644836;0,0387150333287213;0,352399068296648;0,74567251950927;21,0304347826087;0,303850432330539;0;0,183587047451562;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2013";13;17,16886038606;0,0553839199174023;0,67567270910504;0,105172696362832;0,222544258869716;9,19637986913716;0;1;"suldeste";222
"631";"COSAN SA INDUSTRIA E COMERCIO";2014-12-31;27103712;3408388;1540192;0;822424;347903;0;172296;0;525573;23695324;2740611;11177158;351435;9426120;NA;27103712;2545209;101115;971170;328061;856334;288529;0;0;NA;12109230;6541268;4025286;1542676;0;0;0;NA;12449273;3632231;892000;0;4118747;0;0;0;175298;3630997;NA;NA;NA;NA;NA;NA;NA;NA;NA;8146863;-5803359;2343504;-861532;1481972;-945889;536083;14514;550597;92695;643292;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10301185;9671899;648922;0;-19636;-7290556;-6247464;-1043092;0;0;3010629;-581857;-581857;0;2428772;873508;591968;281540;0;3302280;3302280;381186;1101860;1268637;550597;0;"50746577000115";2014;"2000-02-01";"Petróleo. Gás e Biocombustíveis";"Petróleo. Gás e Biocombustíveis";NA;"Exploração. Refino e Distribuição";0;0;0;0;0;0;0;0;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"26/10/2005";"01/02/2000";12449273;643292;1,33913875049161;1,84952231880047;0,173681776559307;0,540680147427777;0,0237344611690089;0,0516730575351669;0,347779669441588;0,757162285701342;21,3724087453369;0,380065468523278;0;0,181907072697798;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2014";14;17,1151812506396;0,0258022960102292;0,654714984806324;0,121838661803962;0,265258862907095;8,66317230958115;0;1;"suldeste";222
"632";"COSAN SA INDUSTRIA E COMERCIO";2015-12-31;30382191;5165823;3129530;0;759710;431117;0;230963;0;614503;25216368;4302610;11064689;401800;9447269;NA;30382191;3345053;106407;1544822;167961;1230518;295345;0;0;NA;14502462;8525185;4562142;1415135;0;0;0;NA;12534676;3822725;896632;0;4311522;0;0;0;-184691;3688488;NA;NA;NA;NA;NA;NA;NA;NA;NA;8451901;-5923321;2528580;-499105;2029475;-1128154;901321;66942;968263;92695;968263;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10936279;10498886;458448;0;-21055;-7580560;-6885198;-695362;0;0;3355719;-561753;-561753;0;2793966;2502776;772380;1730396;0;5296742;5296742;379388;1058801;2890290;968263;0;"50746577000115";2015;"2000-02-01";"Petróleo. Gás e Biocombustíveis";"Petróleo. Gás e Biocombustíveis";NA;"Exploração. Refino e Distribuição";0;0;0;0;0;0;0;0;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"26/10/2005";"01/02/2000";12534676;968263;1,54431723503335;1,70232051913109;0,187424019534372;0,587433440860141;0,0318694264018023;0,0772467513320647;0,310947587683851;0,753690721642905;22,2777235969509;0,359956890534985;0;0,240120536196531;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2015";15;17,2293671723471;0,0274146456389534;0,714502299153309;0,174337064762709;0,422567124989908;13,961279745274;0;1;"suldeste";222
"633";"COSAN SA INDUSTRIA E COMERCIO";2016-12-31;27299829;6303857;3990930;0;713468;346173;0;290386;0;962900;20995972;2531998;8746495;389329;9328150;NA;27299829;3222805;0;1467570;274679;936000;544556;0;0;NA;13284685;8202129;3973808;1108748;0;0;0;NA;10792339;3824648;921352;0;4515529;0;0;0;-295923;1826733;NA;NA;NA;NA;NA;NA;NA;NA;NA;7541793;-4586552;2955241;-161810;2793431;-1307869;1485562;-60213;1425349;-35262;1390087;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9577879;9245524;357738;0;-25383;-5942345;-5346336;-596009;0;0;3635534;-615314;-615314;0;3020220;2771020;1557312;1248970;-35262;5791240;5791240;387130;1426325;2587698;1425349;-35262;"50746577000115";2016;"2000-02-01";"Petróleo. Gás e Biocombustíveis";"Petróleo. Gás e Biocombustíveis";NA;"Exploração. Refino e Distribuição";0;0;0;0;0;0;0;0;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"26/10/2005";"01/02/2000";10792339;1390087;1,95601564475666;1,65378437303309;0,195232891251184;0,604673750886864;0,0509192566737323;0,128803125995208;0,341692616462909;0,864330707180343;19,4812931056751;0,350840256178894;0;0,370393486005251;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2016";16;17,1223909963993;0,0269416339567548;0,801668857558601;0,212134662088909;0,536606568789212;14,9594193165087;0;1;"suldeste";222
"634";"COSAN SA INDUSTRIA E COMERCIO";2017-12-31;28539273;7780048;3150328;0;918423;380770;0;375271;0;2955256;20759225;2289091;8707211;412325;9350598;NA;28539273;4991391;0;1805385;401157;1611547;1173302;0;0;NA;13250617;8063447;3575303;1611867;0;0;0;NA;10297265;3999075;585407;0;4917834;0;0;0;-55646;850595;NA;NA;NA;NA;NA;NA;NA;NA;NA;7670777;-5045884;2624893;241756;2866649;-898394;1968255;-457725;1510530;-35262;1510530;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9645028;9696735;-32067;0;-19640;-4510283;-3869562;-640721;0;0;5134745;-596687;-596687;0;4538058;1684246;998020;686226;-35262;6222304;6222304;450276;2650065;1611433;887593;622937;"50746577000115";2017;"2000-02-01";"Petróleo. Gás e Biocombustíveis";"Petróleo. Gás e Biocombustíveis";NA;"Exploração. Refino e Distribuição";0;0;0;0;0;0;0;0;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"26/10/2005";"01/02/2000";10297265;1510530;1,55869335822419;1,5644808948664;0,273620700089595;0,639189652798794;0,0529281176854085;0,146692349861832;0,327639670428886;0,908066170968699;17,0357225346232;0,337956331263239;0;0,373710381621054;"Categoria A";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2017";17;17,1667916966682;0,0277896006671228;0,81597427057102;0,218026016289903;0,60426763805729;13,8188666506765;0;1;"suldeste";222
